dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Birla Institute of Technology, Patna Off-Campus	Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	583289	645126
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	322651	562448
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	384241	425740
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	745365	745365
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	609082	1076922
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	567104	639145
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	888622	888622
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	664691	937097
Birla Institute of Technology, Patna Off-Campus	Civil Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	649065	1002843
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	86998	98719
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	120356	148969
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	112000	128571
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	285284	285284
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	726594	726594
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	108336	146820
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	105653	111903
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	157797	189859
Birla Institute of Technology, Patna Off-Campus	Computer Science and Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	482927	539937
Birla Institute of Technology, Patna Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	172855	366074
Birla Institute of Technology, Patna Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	211233	276637
Birla Institute of Technology, Patna Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	411859	927999
Birla Institute of Technology, Patna Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	389124	1153004
Birla Institute of Technology, Patna Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	415999	467687
Birla Institute of Technology, Patna Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	394392	1141719
Birla Institute of Technology, Patna Off-Campus	Electrical and Electronics Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	519397	854329
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	138009	196089
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	151108	186470
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	223330	289282
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	202486	262970
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	360141	399452
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Gender-Neutral	220553	442160
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	OPEN	Female-only (including Supernumerary)	197680	390664
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	EWS	Gender-Neutral	539965	798586
Birla Institute of Technology, Patna Off-Campus	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	Home State	SC	Gender-Neutral	654447	819738
Birla Institute of Technology, Patna Off-Campus	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	OPEN	Gender-Neutral	143384	178242
Birla Institute of Technology, Patna Off-Campus	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	OPEN	Female-only (including Supernumerary)	210123	210123
Birla Institute of Technology, Patna Off-Campus	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	EWS	Gender-Neutral	189437	683452
Birla Institute of Technology, Patna Off-Campus	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	OBC-NCL	Gender-Neutral	228378	268282
Birla Institute of Technology, Patna Off-Campus	Mathematics and Computing (5 Years, Integrated Master of Science)	All India	SC	Gender-Neutral	342634	373601
Birla Institute of Technology, Patna Off-Campus	Mathematics and Computing (5 Years, Integrated Master of Science)	Home State	OPEN	Gender-Neutral	222602	357125
Birla Institute of Technology, Patna Off-Campus	Mathematics and Computing (5 Years, Integrated Master of Science)	Home State	OPEN	Female-only (including Supernumerary)	802300	940604
Birla Institute of Technology, Patna Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	261923	619460
Birla Institute of Technology, Patna Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	290915	527417
Birla Institute of Technology, Patna Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	777746	777746
Birla Institute of Technology, Patna Off-Campus	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	625967	715336
Indian Institute of Handloom Technology, Salem	Handloom and Textile Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	457304	592456
Indian Institute of Handloom Technology, Salem	Handloom and Textile Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	675903	897207
Indian Institute of Handloom Technology, Salem	Handloom and Textile Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	890573	890573
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	81723	83219
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	91984	92573
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	99461	108965
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	259615	260669
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Artificial Intelligenece and Data Science (Transportation and Logistics) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	401649	401649
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	100284	105239
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	131688	131688
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	144552	192221
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Aviation Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	330541	330541
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	186744	212417
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	160448	161769
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	212767	261630
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	EWS	Female-only (including Supernumerary)	243783	243783
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	227281	284912
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	250374	267061
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	390795	404058
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	796932	796932
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Civil Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	ST	Female-only (including Supernumerary)	777673	777673
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	121190	135156
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	139364	155889
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	172690	185276
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	337733	367345
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electrical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	661428	661428
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	100580	108136
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	85096	85096
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	108673	127613
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	118903	128205
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	151914	151914
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	298893	329309
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	304055	304055
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Electronics & Communication Engineering (Rail Engineering) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	566790	566790
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	133059	157878
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	146460	146460
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	169664	189242
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	195930	237278
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	360932	383441
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	382375	382375
Gati Shakti Vishwavidyalaya, Vadodara	B.Tech in Mechanical Engineering ( Rail Engineering) (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	652791	652791
CU Jharkhand	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	261407	296854
